Dept.,Crs.,Sections,E/En,Prov.,R/O,Author,Title,Vl,Ed,Publisher,Cp,B,Price,Category,Picture,tax_status,tax_class,,Default
EN,309M,A,55,15,R,SPIEGELMAN A,IN THE SHADOW OF NO TOWERS,,,RANDOM,,H,34,Textbook->English->300,EN309MA02.JPG,taxable,standard-rate,,
EN,309M,A,55,40,R,MODSIM M,RELUCTANT FUNDAMENTALIST,,,RANDOM,,P,19.95,Textbook->English->300,EN309MA03.JPG,taxable,standard-rate,,
EN,309M,A,55,35,R,SAFRAN FOER J,EXTREMELY LOUD AND INCREDIBLY CLOSE,,1,THOMAS A,20,P,18.5,Textbook->English->300,EN309MA04.JPG,taxable,standard-rate,,*
EN,309M,A,55,40,R,HALABY L,ONCE IN A PROMISED LAND,,,RANDOM,,P,28,Textbook->English->300,EN309MA05.JPG,taxable,standard-rate,,*
EN,309M,A,55,40,R,DE LILLO D,FALLING MAN,,,SIMON SC,20,P,17,Textbook->English->300,EN309MA06.JPG,taxable,standard-rate,,*
EN,310,A,0,0,R,BANKSI,COMPLICITY,,,CDS,,P,17.95,Textbook->English->300,EN310A01.JPG,taxable,standard-rate,,
EN,310,A,0,25,R,DUNN K,GEEK LOVE,,,RANDOM,,P,17.95,Textbook->English->300,EN310A02.JPG,taxable,standard-rate,,
EN,310,A,0,25,R,OATES J,FOXFIRE CONFESSIONS OF A GIRL GANG,,,CANBOOK,,P,22,Textbook->English->300,EN310A03.JPG,taxable,standard-rate,,
EN,310,A,0,25,R,ROMERANCE B,ELEPHANT MAN,,,RAIN,,P,18.95,Textbook->English->300,EN310A04.JPG,taxable,standard-rate,,
EN,344,A,55,12,R,DEFOE D,ROXANA,,,OXFORD,,P,12.95,Textbook->English->300,EN344A01.JPG,taxable,standard-rate,,
EN,344,A,55,12,R,WALPOLE H,CASTLE OF OTRANTO,,,OXFORD,,P,8.95,Textbook->English->300,EN344A02.JPG,taxable,standard-rate,,
EN,344,A,55,12,R,FIELDING H,JOSEPH ANDREWS,,,NORTON,,P,15,Textbook->English->300,EN344A03.JPG,taxable,standard-rate,,
EN,344,A,55,12,R,AUSTEN J,PRIDE AND PREJUDICE,,,NORTON,,P,16.25,Textbook->English->300,EN344A04.JPG,taxable,standard-rate,,
EN,344,A,55,12,R,HAYWOOD E,HISTORY OF BETSY THOUGHTLESS,,,BROADVIEW,,P,24.95,Textbook->English->300,EN344A05.JPG,taxable,standard-rate,,
EN,344,A,55,12,R,INCHBALD E,A SIMPLE STORY,,,BROADVIEW,,P,14.95,Textbook->English->300,EN344A06.JPG,taxable,standard-rate,,
EN,345,A,0,28,R,AUSTEN J,NORTHANGER ABBEY,,,CANBOOK,,P,10,Textbook->English->300,EN345A01.JPG,taxable,standard-rate,,
EN,345,A,0,28,R,DICKENS C,LITTLE DORRIT,,,CANBOOK,,P,14,Textbook->English->300,EN345A02.JPG,taxable,standard-rate,,
EN,345,A,0,29,R,"ELIOT, GEORGE",SILAS MARNER,,,OXFORD,20,P,7.95,Textbook->English->300,EN345A03.JPG,taxable,standard-rate,,
EN,345,A,0,28,R,SHELLY M,FRANKENSTEIN,,,OXFORD,,P,7.95,Textbook->English->300,EN345A04.JPG,taxable,standard-rate,,
EN,345,A,0,30,R,ELIOT G,LIFTED VEIL AND BROTHER JACOB,,,OXFORD,,P,11.95,Textbook->English->300,EN345A05.JPG,taxable,standard-rate,,
EN,345,A,0,28,R,MAIER,TESS OF THE DUBERVILLES,,2,BROADVIEW,,P,15.95,Textbook->English->300,EN345A06.JPG,taxable,standard-rate,,
EN,395,A,50,40,R,LOGAN ET AL,NORTON ANTHOLOGY THE SIXTEENTH CENTURY/EARLY S,,9,NORTON,,P,45.95,Textbook->English->300,EN395A.JPG,taxable,standard-rate,,
EN,398,A,55,34,R,LEVIN I,STEPFORD WIVES,,,HARPER,20,P,16.5,Textbook->English->300,EN398A01.JPG,taxable,standard-rate,,*
EN,398,A,55,34,R,"CARTER, ANGELA",THE BLOODY CHAMBER,,,CANBOOK,19,P,16.5,Textbook->English->300,EN398A02.JPG,taxable,standard-rate,,
EN,398,A,55,34,R,VONNEGUT K,SLAUGHTERHOUSE FIVE,,,RANDOM,,P,18.95,Textbook->English->300,EN398A03.JPG,taxable,standard-rate,,
EN,398,A,55,34,R,SPARK,COMFORTERS,,,NACS,,P,16.45,Textbook->English->300,EN398A04.JPG,taxable,standard-rate,,*
EN,398,A,55,34,R,GINSBERG A,HOWL AND OTHER POEMS,4,,RAIN,19,P,9.5,Textbook->English->300,EN398A05.JPG,taxable,standard-rate,,
EN,400A,A,22,15,R,SHAKESPEARE,MIDSUMMER NIGHT'S DREAM,,,OXFORD,,P,10.95,Textbook->English->400,EN400AA01.JPG,taxable,standard-rate,,
EN,400A,A,22,15,R,SHAKESPEARE,ROMEO AND JULIET,,,OXFORD,,,10.95,Textbook->English->400,EN400AA02.JPG,taxable,standard-rate,,
EN,400A,A,22,15,R,SHAKESPEARE,TEMPEST,,,OXFORD,,P,10.95,Textbook->English->400,EN400AA03.JPG,taxable,standard-rate,,
EN,400A,A,22,15,R,SHAKESPEAR,MEASURE FOR MEASURE,,,CANBOOK,,,18,Textbook->English->400,EN400AA04.JPG,taxable,standard-rate,,
EN,400A,A,22,15,R,SHAKESPEAR,OTHELLO,,,CANBOOK,,,18,Textbook->English->400,EN400AA05.JPG,taxable,standard-rate,,
EN,400A,A,22,15,R,SHAKESPEARE,HAMLET PRINCE OF DENMARK,,3,CANBOOK,,P,21,Textbook->English->400,EN400AA06.JPG,taxable,standard-rate,,
EN,410A,A,0,20,R,CARROLL C,OTHELLO AND THE TRAGEDY OF MARIAM,,,PEARSON,20,P,18.25,Textbook->English->400,EN410AA07.JPG,taxable,standard-rate,,
EN,410A,A,0,20,R,DEKKER & MIDDEL,ROARING GIRL,,2,NORTON,,P,11.5,Textbook->English->400,EN410AA08.JPG,taxable,standard-rate,,
EN,410A,A,0,15,R,SHAKESPEAR W,MERCHANT OF VENICE,,,RANDOM,,P,7,Textbook->English->400,EN410AA09.JPG,taxable,standard-rate,,
EN,410A,A,0,15,R,BEHN A,ROVER,,2,BROADVIEW,,P,13.95,Textbook->English->400,EN410AA10.JPG,taxable,standard-rate,,
EN,410A,A,0,10,O,GIBALDI,MLA HANDBOOK FOR WRITERS OF RESEARCH PAPERS 7T,,7,LOGIN,20,P,24.5,Textbook->English->400,EN410AA11.JPG,taxable,standard-rate,,
EN,450F,A,22,10,R,SELVON S,LONELY LONDONERS,,,CANBOOK,,P,20,Textbook->English->400,EN450FA01.JPG,taxable,standard-rate,,
EN,450F,A,22,17,R,N/A,EN 450F COURSE PACKAGE,,,WLUPS,,P,30.15,Textbook->English->400,EN450FA02.JPG,taxable,standard-rate,,
EN,450F,A,22,10,R,KINCAID J,SMALL PLACE,,,RAIN,,P,15,Textbook->English->400,EN450FA03.JPG,taxable,standard-rate,,
EN,450F,A,22,10,R,CLIFF M,ABENG,,,CANBOOK,,P,15.5,Textbook->English->400,EN450FA04.JPG,taxable,standard-rate,,
EN,450F,A,22,10,R,"PHILLIPS, C",CAMBRIDGE,,,NACS,19,T,16.5,Textbook->English->400,EN450FA05.JPG,taxable,standard-rate,,
EN,450F,A,22,10,R,MOOTOO S,CEREUS BLOOMS AT NIGHT,,,NACS,,P,15.4,Textbook->English->400,EN450FA06.JPG,taxable,standard-rate,,*
EN,460Q,A,22,17,R,"SHAFAK, E",BASTARD OF ISTANBUL,,,CANBOOK,20,P,16,Textbook->English->400,EN460QA01.JPG,taxable,standard-rate,,
EN,460Q,A,22,17,R,GIBB C,SWEETNESS IN THE BELLY,,,RANDOM,,P,21,Textbook->English->400,EN460QA02.JPG,taxable,standard-rate,,
EN,460Q,A,22,17,R,"LEE, D",COUNTRY OF ORIGIN,,,CANBOOK,20,T,17.5,Textbook->English->400,EN460QA03.JPG,taxable,standard-rate,,
EN,460Q,A,22,13,R,"ADIGA, A",WHITE TIGER,,,SIMON SC,,P,17,Textbook->English->400,EN460QA04.JPG,taxable,standard-rate,,
EN,470E,A,0,10,R,FOWLES J,FRENCH LIEUTENANTS WOMAN,,,HBG,,P,18,Textbook->English->400,EN470EA01.JPG,taxable,standard-rate,,
EN,470E,A,0,8,R,SELZNICK,THE INVENTION OF HUGO CABRET,,,SCHOLAS,,H,27.95,Textbook->English->400,EN470EA02.JPG,taxable,standard-rate,,
